sample,label,pred,correct,input_ev,hid_spk,t_ms,L1_ev,L2_ev,L3_ev,L4_ev
549,0,0,1,1286,53,4.49,1286,53,91,171
550,0,0,1,1277,49,7.95,1277,49,67,127
551,0,0,1,1236,41,4.63,1236,41,67,137
552,0,0,1,1143,48,5.05,1143,48,65,134
553,0,0,1,1058,36,4.74,1058,36,58,117
554,0,0,1,765,28,4.51,765,28,46,124
555,0,0,1,996,39,3.89,996,39,75,142
556,0,0,1,1132,49,4.09,1132,49,57,115
557,0,0,1,1012,51,5.26,1012,51,73,156
558,0,0,1,1155,57,4.69,1155,57,91,190
559,0,0,1,1294,57,4.42,1294,57,84,184
560,0,0,1,1328,56,6.37,1328,56,99,192
561,0,0,1,1201,41,5.12,1201,41,79,168
562,0,0,1,1273,40,4.25,1273,40,67,140
563,0,0,1,942,35,4.07,942,35,65,134
564,0,0,1,1081,42,3.95,1081,42,54,118
565,0,0,1,1079,23,4.42,1079,23,31,77
566,0,0,1,1173,44,4.18,1173,44,76,158
567,0,0,1,1216,57,4.1,1216,57,97,195
568,0,0,1,1118,37,4.01,1118,37,53,127
569,0,0,1,1260,41,5.57,1260,41,74,157
570,0,0,1,1236,54,4.91,1236,54,92,184
571,0,0,1,911,35,3.44,911,35,66,132
572,0,0,1,1353,42,4.49,1353,42,73,151
573,0,0,1,1227,42,5.11,1227,42,77,155
574,0,0,1,1302,43,4.28,1302,43,80,154
575,0,0,1,1306,51,5.44,1306,51,87,172
576,0,0,1,1346,57,5.0,1346,57,85,169
577,0,0,1,1259,63,7.42,1259,63,84,165
578,0,0,1,1361,55,6.46,1361,55,83,172
579,0,0,1,1370,66,5.77,1370,66,86,174
580,0,0,1,1424,70,5.08,1424,70,85,170
581,0,0,1,1368,64,4.83,1368,64,86,180
582,0,0,1,1260,56,5.57,1260,56,80,160
583,0,0,1,1308,44,5.15,1308,44,66,131
584,0,0,1,1263,51,4.99,1263,51,68,149
585,0,0,1,1236,40,4.82,1236,40,53,112
586,0,0,1,1384,63,4.72,1384,63,90,173
587,0,0,1,1197,62,4.99,1197,62,74,154
588,0,0,1,1130,57,4.75,1130,57,82,162
589,0,0,1,1004,41,4.26,1004,41,44,94
590,0,0,1,1149,54,4.85,1149,54,62,129
591,0,0,1,1229,61,5.49,1229,61,104,196
592,0,0,1,1308,62,5.74,1308,62,104,201
593,0,0,1,1127,49,6.21,1127,49,74,153
594,0,0,1,1297,43,5.82,1297,43,69,150
595,0,0,1,1250,50,8.06,1250,50,77,153
596,0,0,1,1260,50,5.82,1260,50,70,148
597,0,0,1,1193,58,5.74,1193,58,74,155
598,0,0,1,1090,58,4.9,1090,58,74,148
599,0,0,1,1175,57,4.43,1175,57,91,182
600,0,0,1,1071,53,4.31,1071,53,81,173
601,0,0,1,1082,53,8.06,1082,53,93,165
602,0,0,1,1034,33,4.34,1034,33,71,144
603,0,0,1,1311,49,5.68,1311,49,72,165
604,0,0,1,917,37,4.7,917,37,55,113
605,0,0,1,997,35,4.56,997,35,55,141
606,0,4,0,844,25,4.57,844,25,29,64
607,0,0,1,1216,34,5.78,1216,34,60,138
608,0,0,1,1014,40,4.78,1014,40,57,111
609,0,0,1,988,32,4.5,988,32,35,93
610,0,0,1,1405,57,5.81,1405,57,72,139
611,0,0,1,1226,65,4.75,1226,65,83,165
612,0,0,1,1078,50,4.37,1078,50,76,142
613,0,0,1,1235,46,4.16,1235,46,64,123
614,0,0,1,1106,53,6.04,1106,53,67,148
615,0,0,1,1195,43,4.51,1195,43,56,115
616,0,0,1,1081,35,4.74,1081,35,54,127
617,0,0,1,1220,50,4.2,1220,50,71,151
618,0,0,1,1354,50,5.96,1354,50,62,127
619,0,0,1,1360,59,7.49,1360,59,82,147
620,0,0,1,1109,60,5.52,1109,60,84,164
621,0,0,1,1155,54,4.39,1155,54,63,135
622,0,0,1,852,54,5.32,852,54,78,125
623,0,0,1,1022,45,4.65,1022,45,40,80
624,0,0,1,1063,47,4.53,1063,47,71,147
625,0,0,1,1112,61,5.97,1112,61,88,183
626,0,0,1,1126,55,5.57,1126,55,87,157
627,0,0,1,973,51,5.27,973,51,62,123
628,0,0,1,1182,65,4.51,1182,65,82,143
629,0,7,0,846,45,4.7,846,45,64,110
630,0,0,1,1175,66,5.13,1175,66,64,129
631,0,0,1,956,45,4.02,956,45,80,113
632,0,0,1,1109,35,4.03,1109,35,60,136
633,0,1,0,1065,18,4.62,1065,18,40,113
634,0,5,0,813,24,4.18,813,24,54,119
635,0,0,1,1176,32,5.16,1176,32,62,106
636,0,0,1,1156,49,4.14,1156,49,76,167
637,0,0,1,1356,54,4.27,1356,54,66,130
638,0,0,1,1399,44,5.29,1399,44,65,135
639,0,0,1,1216,47,4.8,1216,47,80,132
640,0,0,1,1279,57,5.42,1279,57,70,143
641,0,0,1,1247,47,4.47,1247,47,72,140
642,0,0,1,1310,50,5.18,1310,50,76,151
643,0,0,1,1229,47,4.85,1229,47,65,131
644,0,0,1,1353,56,4.37,1353,56,66,137
645,0,0,1,1257,49,4.42,1257,49,62,134
646,0,0,1,1348,55,4.47,1348,55,83,175
647,0,0,1,1263,47,4.75,1263,47,73,152
648,0,0,1,1310,44,4.44,1310,44,75,134
649,0,0,1,1167,56,5.19,1167,56,83,171
650,0,0,1,874,46,5.19,874,46,71,146
651,0,0,1,1015,44,3.79,1015,44,67,140
652,0,0,1,1221,56,4.28,1221,56,94,195
653,0,0,1,1250,58,4.96,1250,58,93,187
654,0,0,1,1107,54,4.59,1107,54,77,149
655,0,0,1,978,38,4.41,978,38,75,146
656,0,0,1,977,36,4.98,977,36,64,133
657,0,0,1,942,60,5.87,942,60,86,172
658,0,2,0,989,24,3.98,989,24,29,60
659,0,0,1,1124,62,4.51,1124,62,95,185
660,0,0,1,926,37,5.25,926,37,58,137
661,0,0,1,875,43,6.58,875,43,56,127
662,0,0,1,1024,41,4.46,1024,41,65,126
663,0,0,1,1233,48,4.65,1233,48,64,131
664,0,0,1,1304,55,4.88,1304,55,88,179
665,0,0,1,1047,46,3.83,1047,46,59,118
666,0,0,1,1027,39,5.5,1027,39,56,122
667,0,0,1,1266,41,5.59,1266,41,61,133
668,0,0,1,1026,32,4.23,1026,32,41,92
669,0,0,1,1074,27,4.14,1074,27,49,106
670,0,0,1,1009,37,4.08,1009,37,60,138
671,0,0,1,1021,42,4.28,1021,42,77,154
672,0,0,1,1029,47,5.1,1029,47,59,134
673,0,0,1,883,42,4.25,883,42,57,108
674,0,8,0,1042,21,6.05,1042,21,43,112
675,0,0,1,1085,39,4.24,1085,39,59,136
676,0,0,1,1030,41,4.92,1030,41,53,107
677,0,0,1,1123,44,5.19,1123,44,77,161
678,0,0,1,923,27,4.02,923,27,45,108
679,0,0,1,1089,45,4.14,1089,45,65,142
680,0,0,1,1154,43,4.15,1154,43,53,109
681,0,0,1,1056,37,4.91,1056,37,58,120
682,0,0,1,1032,42,5.95,1032,42,57,119
683,0,0,1,1192,46,5.76,1192,46,60,130
684,0,0,1,1068,30,4.28,1068,30,54,118
685,0,0,1,949,35,5.07,949,35,59,125
686,0,0,1,1225,36,5.31,1225,36,69,160
687,0,0,1,1109,52,4.66,1109,52,95,190
688,0,0,1,900,49,3.82,900,49,72,151
689,0,0,1,1301,54,4.67,1301,54,93,184
690,0,0,1,1195,46,4.69,1195,46,70,147
691,0,5,0,657,25,3.59,657,25,44,82
692,0,0,1,1298,52,4.77,1298,52,62,138
693,0,0,1,1090,45,5.07,1090,45,90,182
694,0,0,1,1136,44,4.79,1136,44,49,109
695,0,0,1,1222,40,4.49,1222,40,68,150
696,0,0,1,1290,35,4.92,1290,35,58,124
697,0,0,1,1092,46,4.39,1092,46,59,130
698,0,0,1,936,37,4.08,936,37,59,131
699,0,0,1,1082,50,4.39,1082,50,63,133
700,0,0,1,1191,60,6.55,1191,60,76,151
701,0,0,1,1156,35,4.16,1156,35,57,138
702,0,0,1,1228,42,6.15,1228,42,69,144
703,0,0,1,1100,35,4.66,1100,35,46,103
704,0,0,1,1106,49,4.25,1106,49,54,107
705,0,0,1,1011,37,4.28,1011,37,55,108
706,0,0,1,1109,39,4.14,1109,39,54,113
707,0,0,1,1040,40,4.76,1040,40,61,134
708,0,0,1,1095,46,4.15,1095,46,72,146
709,0,0,1,943,31,3.55,943,31,43,95
710,0,0,1,1150,41,3.94,1150,41,58,119
711,0,0,1,932,49,5.25,932,49,78,127
712,0,0,1,919,31,4.45,919,31,58,137
713,0,0,1,1275,34,4.39,1275,34,38,104
714,0,0,1,1251,35,4.76,1251,35,62,133
715,0,0,1,1180,29,5.45,1180,29,51,103
716,0,0,1,1257,19,4.83,1257,19,34,71
717,0,0,1,1028,33,4.65,1028,33,59,123
718,0,0,1,1069,26,5.5,1069,26,40,105
719,0,0,1,1215,20,4.32,1215,20,32,77
720,0,0,1,1106,45,5.69,1106,45,59,133
721,0,0,1,1239,43,4.4,1239,43,67,130
722,0,0,1,1188,40,5.7,1188,40,58,133
723,0,0,1,1131,45,6.92,1131,45,56,123
724,0,0,1,1205,41,4.67,1205,41,61,134
725,0,0,1,1131,39,4.38,1131,39,52,111
726,0,0,1,974,26,3.9,974,26,41,89
727,0,0,1,1262,52,4.99,1262,52,65,132
728,0,0,1,1264,50,7.05,1264,50,70,148
729,0,0,1,1043,38,6.76,1043,38,51,127
730,0,0,1,1170,45,10.92,1170,45,58,127
731,0,0,1,976,52,6.4,976,52,65,133
732,0,0,1,1156,53,6.65,1156,53,90,168
733,0,0,1,1024,52,6.36,1024,52,63,129
734,0,0,1,1024,45,6.57,1024,45,55,115
735,0,0,1,1170,55,5.03,1170,55,67,141
736,0,0,1,865,31,7.17,865,31,35,81
737,0,0,1,1044,61,4.73,1044,61,88,175
738,0,0,1,1082,62,6.22,1082,62,89,183
739,0,0,1,1094,64,5.49,1094,64,86,167
740,0,0,1,986,41,4.75,986,41,71,146
741,0,0,1,972,50,4.16,972,50,73,145
742,0,0,1,986,52,5.9,986,52,46,105
743,0,0,1,1246,60,5.26,1246,60,88,181
744,0,0,1,1099,47,13.22,1099,47,58,113
745,0,0,1,1371,62,11.0,1371,62,89,166
746,0,0,1,1287,41,15.53,1287,41,62,128
747,0,0,1,1341,55,8.86,1341,55,79,156
748,0,0,1,1304,46,11.73,1304,46,69,143
749,0,0,1,1300,53,5.41,1300,53,70,133
750,0,0,1,1225,54,9.67,1225,54,78,156
751,0,0,1,1255,52,5.31,1255,52,73,151
752,0,0,1,1229,48,6.94,1229,48,65,133
753,0,0,1,1214,57,8.24,1214,57,85,170
754,0,0,1,1292,49,6.61,1292,49,73,150
755,0,0,1,1217,42,4.62,1217,42,67,133
756,0,0,1,1379,27,9.64,1379,27,58,136
757,0,0,1,1374,49,6.6,1374,49,61,133
758,0,0,1,1322,51,6.63,1322,51,81,160
759,0,0,1,1322,34,7.06,1322,34,69,148
760,0,0,1,1270,47,6.49,1270,47,62,124
761,0,0,1,1268,44,5.34,1268,44,62,126
762,0,0,1,1303,36,5.12,1303,36,73,147
763,0,0,1,1338,52,5.49,1338,52,90,173
764,0,0,1,1226,38,6.47,1226,38,70,129
765,0,0,1,1217,41,4.29,1217,41,74,144
766,0,0,1,1265,37,5.62,1265,37,63,125
767,0,0,1,1401,53,5.94,1401,53,78,162
768,0,0,1,1307,60,5.32,1307,60,81,167
769,0,0,1,1387,62,5.28,1387,62,98,183
770,0,0,1,1332,50,4.78,1332,50,66,129
771,0,0,1,1242,43,4.9,1242,43,75,151
772,0,0,1,1287,58,4.5,1287,58,64,135
773,0,0,1,1326,44,4.88,1326,44,74,149
774,0,0,1,1345,36,6.06,1345,36,50,101
775,0,0,1,1316,56,6.55,1316,56,85,175
776,0,0,1,1322,45,5.22,1322,45,73,147
777,0,0,1,1238,49,4.56,1238,49,64,140
778,0,0,1,1213,45,5.29,1213,45,76,148
779,0,0,1,1388,62,5.29,1388,62,94,186
780,0,0,1,1300,56,4.55,1300,56,88,176
781,0,0,1,1261,54,5.7,1261,54,86,172
782,0,0,1,1122,51,4.58,1122,51,70,154
783,0,0,1,1152,53,5.2,1152,53,71,147
784,0,0,1,1422,30,5.18,1422,30,49,107
785,0,0,1,1353,48,6.17,1353,48,88,174
786,0,0,1,1301,39,4.72,1301,39,67,135
787,0,0,1,1379,64,5.03,1379,64,81,159
788,0,0,1,1202,62,4.76,1202,62,79,165
789,0,0,1,1290,52,4.37,1290,52,75,173
790,0,0,1,1353,56,4.48,1353,56,89,183
791,0,0,1,1108,51,4.16,1108,51,88,178
792,0,0,1,1286,45,5.4,1286,45,62,132
793,0,0,1,1275,65,4.74,1275,65,72,142
794,0,0,1,1249,42,4.41,1249,42,48,98
795,0,0,1,1243,64,6.25,1243,64,85,166
796,0,0,1,1262,41,4.31,1262,41,65,138
797,0,0,1,1072,53,3.76,1072,53,77,164
798,0,0,1,1301,55,5.17,1301,55,73,146
799,0,0,1,1151,34,3.85,1151,34,34,87
800,0,0,1,1174,31,4.64,1174,31,58,133
801,0,0,1,1290,55,5.73,1290,55,64,130
802,0,0,1,1035,48,4.55,1035,48,76,159
803,0,0,1,1193,36,6.01,1193,36,76,132
804,0,0,1,1100,37,3.8,1100,37,41,90
805,0,0,1,1222,47,5.81,1222,47,66,131
806,0,0,1,1269,64,4.23,1269,64,92,179
807,0,0,1,987,34,4.93,987,34,50,87
808,0,0,1,1317,42,6.53,1317,42,66,139
809,0,0,1,1368,56,4.62,1368,56,83,164
810,0,0,1,1171,46,5.23,1171,46,62,131
811,0,0,1,1307,53,4.68,1307,53,62,135
812,0,0,1,1164,41,4.89,1164,41,63,141
813,0,0,1,1206,38,5.89,1206,38,60,116
814,0,0,1,1198,44,6.26,1198,44,66,123
815,0,0,1,1224,37,4.23,1224,37,66,126
816,0,0,1,1154,34,3.94,1154,34,68,143
817,0,0,1,1194,33,5.23,1194,33,39,80
818,0,0,1,1263,49,5.42,1263,49,58,128
819,0,0,1,1096,41,3.95,1096,41,67,136
820,0,0,1,1109,63,6.33,1109,63,89,188
821,0,0,1,1273,63,4.75,1273,63,93,191
822,0,0,1,1260,63,4.28,1260,63,99,185
823,0,0,1,1268,57,5.94,1268,57,86,181
824,0,0,1,1212,55,4.72,1212,55,78,137
825,0,0,1,1277,57,5.66,1277,57,104,199
826,0,0,1,1100,50,6.76,1100,50,70,142
827,0,0,1,1156,69,4.65,1156,69,91,162
828,0,0,1,1304,61,4.44,1304,61,107,207
829,0,0,1,1282,57,4.9,1282,57,88,174
830,0,0,1,1432,60,5.06,1432,60,92,183
831,0,0,1,1244,54,4.74,1244,54,94,184
832,0,0,1,920,47,5.23,920,47,65,147
833,0,0,1,1160,54,4.37,1160,54,85,155
834,0,0,1,998,50,4.67,998,50,76,156
835,0,0,1,1077,55,4.92,1077,55,70,149
836,0,0,1,1245,59,4.34,1245,59,84,174
837,0,0,1,984,59,4.33,984,59,73,163
838,0,0,1,1029,49,5.25,1029,49,68,152
839,0,0,1,1257,60,4.21,1257,60,74,146
840,0,0,1,1003,50,4.31,1003,50,74,152
841,0,0,1,1027,49,4.17,1027,49,66,144
842,0,0,1,996,48,3.61,996,48,68,136
843,0,0,1,1229,62,5.07,1229,62,88,171
844,0,0,1,1281,65,5.0,1281,65,83,173
845,0,0,1,1345,34,4.25,1345,34,71,143
846,0,0,1,1455,36,4.99,1455,36,75,144
847,0,0,1,1225,59,7.11,1225,59,73,147
848,0,0,1,1185,61,5.64,1185,61,79,157
849,0,0,1,1110,38,4.2,1110,38,59,121
850,0,0,1,1205,50,4.36,1205,50,68,148
851,0,0,1,1075,36,4.29,1075,36,56,108
852,0,0,1,1183,47,4.72,1183,47,76,159
853,0,0,1,1288,52,5.62,1288,52,65,130
854,0,0,1,1316,42,4.71,1316,42,76,150
855,0,0,1,1224,49,4.14,1224,49,60,123
856,0,0,1,1142,37,4.96,1142,37,60,132
857,0,0,1,1276,68,5.72,1276,68,89,183
858,0,0,1,1211,48,4.69,1211,48,67,143
859,0,0,1,1310,53,4.47,1310,53,65,128
860,0,0,1,1133,50,5.44,1133,50,58,131
861,0,0,1,954,44,3.63,954,44,64,141
862,0,0,1,1159,40,3.95,1159,40,58,134
863,0,0,1,1220,52,4.65,1220,52,79,157
864,0,0,1,1152,44,4.01,1152,44,57,120
865,0,0,1,1161,50,4.8,1161,50,74,144
866,0,0,1,1150,53,4.92,1150,53,90,180
867,0,0,1,1161,41,3.83,1161,41,59,124
868,0,0,1,1220,41,4.6,1220,41,46,99
869,0,0,1,1103,40,4.09,1103,40,54,114
870,0,0,1,1214,46,4.22,1214,46,66,138
871,0,0,1,1298,51,4.82,1298,51,66,136
872,0,0,1,1139,46,4.31,1139,46,60,123
873,0,0,1,1347,63,4.89,1347,63,76,152
874,0,0,1,1134,47,4.62,1134,47,66,128
875,0,0,1,1306,56,5.56,1306,56,94,190
876,0,0,1,1318,59,5.53,1318,59,96,188
877,0,0,1,1197,54,4.32,1197,54,77,143
878,0,0,1,1295,29,5.41,1295,29,55,134
879,0,5,0,1120,27,5.1,1120,27,59,123
880,0,0,1,1276,44,4.82,1276,44,62,128
881,0,0,1,1211,42,4.6,1211,42,74,145
882,0,0,1,1278,47,4.21,1278,47,77,153
883,0,0,1,1397,73,4.93,1397,73,97,188
884,0,0,1,1282,52,5.83,1282,52,82,178
885,0,0,1,1366,59,4.71,1366,59,79,143
886,0,0,1,1317,59,4.63,1317,59,94,188
887,0,0,1,1299,61,5.04,1299,61,97,180
888,0,0,1,1346,55,4.82,1346,55,84,170
889,0,0,1,1287,52,4.46,1287,52,92,176
890,0,0,1,1106,44,15.25,1106,44,72,148
891,0,0,1,1074,32,5.54,1074,32,70,129
892,0,0,1,1358,59,4.7,1358,59,83,165
893,0,0,1,1226,59,4.65,1226,59,102,198
894,0,0,1,1369,47,4.35,1369,47,67,139
895,0,0,1,1301,49,5.0,1301,49,60,138
896,0,0,1,1316,37,4.62,1316,37,67,141
897,0,0,1,1345,61,4.59,1345,61,84,164
898,0,0,1,1299,45,5.5,1299,45,65,125
899,0,0,1,1355,50,5.42,1355,50,66,133
900,0,0,1,1272,63,6.4,1272,63,102,207
901,0,0,1,1417,45,5.39,1417,45,69,132
902,0,0,1,1360,54,5.5,1360,54,74,148
903,0,0,1,1177,49,4.36,1177,49,66,121
904,0,0,1,1070,53,4.19,1070,53,75,149
905,0,0,1,1153,57,4.11,1153,57,91,183
906,0,0,1,1016,58,3.92,1016,58,84,152
907,0,0,1,1168,48,5.71,1168,48,88,158
908,0,0,1,1319,52,6.18,1319,52,85,175
909,0,0,1,1262,56,4.98,1262,56,74,152
910,0,0,1,1145,55,5.32,1145,55,83,159
911,0,0,1,1313,54,6.7,1313,54,95,181
912,0,0,1,1136,56,4.13,1136,56,81,137
913,0,0,1,1290,58,4.38,1290,58,88,187
914,0,0,1,1213,57,4.5,1213,57,92,183
915,0,0,1,1313,65,5.83,1313,65,78,157
916,0,0,1,1181,48,9.36,1181,48,83,160
917,0,0,1,1208,64,5.32,1208,64,106,192
918,0,0,1,1087,75,6.2,1087,75,76,135
919,0,0,1,1205,45,6.11,1205,45,94,184
920,0,0,1,1185,61,6.14,1185,61,95,197
921,0,0,1,1117,55,4.72,1117,55,89,186
922,0,0,1,921,50,4.19,921,50,54,99
923,0,0,1,1259,60,6.1,1259,60,82,161
924,0,0,1,1317,52,5.73,1317,52,81,165
925,0,0,1,1271,64,4.5,1271,64,100,179
926,0,0,1,1160,64,4.23,1160,64,95,182
927,0,0,1,1256,60,5.06,1256,60,88,175
928,0,0,1,1187,59,5.56,1187,59,76,150
929,0,0,1,1382,65,5.78,1382,65,91,186
930,0,0,1,1249,34,4.66,1249,34,67,126
931,0,0,1,1170,50,5.22,1170,50,76,163
932,0,0,1,1241,49,4.12,1241,49,96,188
933,0,0,1,1370,64,9.05,1370,64,79,159
934,0,0,1,1196,40,4.45,1196,40,56,119
935,0,0,1,935,39,3.49,935,39,57,121
936,0,0,1,1230,40,6.76,1230,40,73,153
937,0,0,1,1339,55,4.36,1339,55,73,153
938,0,0,1,1305,51,5.77,1305,51,73,150
939,0,0,1,899,52,3.54,899,52,56,108
940,0,0,1,989,46,3.66,989,46,60,132
941,0,0,1,1089,43,4.06,1089,43,55,129
942,0,8,0,1013,41,5.65,1013,41,31,90
943,0,0,1,1285,40,4.18,1285,40,61,139
944,0,0,1,1309,45,4.63,1309,45,73,140
945,0,0,1,1389,52,4.68,1389,52,68,138
946,0,0,1,1076,27,4.45,1076,27,28,84
947,0,0,1,938,23,4.63,938,23,42,100
948,0,0,1,895,35,4.61,895,35,55,144
949,0,0,1,1033,45,5.93,1033,45,60,119
950,0,0,1,1190,45,3.94,1190,45,58,134
951,0,0,1,1276,37,4.96,1276,37,51,98
952,0,0,1,1285,35,5.06,1285,35,60,115
953,0,0,1,1192,26,4.69,1192,26,40,116
954,0,0,1,1290,26,4.58,1290,26,53,116
955,0,0,1,1264,33,6.81,1264,33,37,90
956,0,0,1,1224,23,5.75,1224,23,42,93
957,0,0,1,1027,16,4.39,1027,16,23,59
958,0,0,1,1183,40,5.73,1183,40,61,135
959,0,0,1,1239,20,4.65,1239,20,32,82
960,0,0,1,1353,47,7.23,1353,47,69,137
961,0,0,1,1152,31,6.68,1152,31,55,114
962,0,0,1,1304,28,5.11,1304,28,48,99
963,0,1,0,954,19,4.3,954,19,25,78
964,0,0,1,1351,34,4.5,1351,34,46,111
965,0,0,1,1214,24,4.6,1214,24,42,100
966,0,3,0,796,17,4.41,796,17,27,81
967,0,0,1,1122,25,4.33,1122,25,48,119
968,0,0,1,1170,53,6.58,1170,53,71,125
969,0,0,1,1260,26,6.63,1260,26,60,144
970,0,0,1,1306,27,5.28,1306,27,58,143
971,0,0,1,1014,44,3.9,1014,44,61,143
972,0,0,1,1245,37,5.93,1245,37,62,105
973,0,0,1,1258,47,4.71,1258,47,71,129
974,0,0,1,1067,37,5.53,1067,37,55,109
975,0,0,1,1351,50,4.75,1351,50,74,125
976,0,0,1,1295,34,4.72,1295,34,53,124
977,0,0,1,1147,37,6.8,1147,37,50,118
978,0,0,1,1228,64,4.3,1228,64,64,135
979,0,0,1,1301,43,4.96,1301,43,80,156
980,1,1,1,371,21,3.45,371,21,33,99
981,1,1,1,447,25,2.87,447,25,36,118
982,1,1,1,420,24,3.36,420,24,42,138
983,1,1,1,331,18,2.8,331,18,29,99
984,1,1,1,250,19,3.27,250,19,36,126
985,1,1,1,319,19,3.3,319,19,42,140
986,1,1,1,414,22,3.41,414,22,43,144
987,1,1,1,203,19,3.15,203,19,47,131
988,1,8,0,415,37,3.4,415,37,44,110
989,1,1,1,375,23,3.39,375,23,40,134
990,1,1,1,357,25,3.52,357,25,54,180
991,1,1,1,516,25,3.96,516,25,47,108
992,1,1,1,423,24,3.5,423,24,28,96
993,1,8,0,311,26,3.12,311,26,38,115
994,1,1,1,492,26,3.28,492,26,45,142
995,1,1,1,388,25,3.83,388,25,47,157
996,1,1,1,552,29,4.16,552,29,46,159
997,1,1,1,334,23,3.72,334,23,42,140
998,1,1,1,262,18,2.97,262,18,44,133
999,1,1,1,249,17,3.09,249,17,39,134
1000,1,1,1,334,23,3.09,334,23,41,120
1001,1,1,1,208,19,2.66,208,19,43,126
1002,1,1,1,353,30,3.03,353,30,46,142
1003,1,1,1,320,23,3.09,320,23,42,140
1004,1,1,1,248,26,2.42,248,26,42,142
1005,1,1,1,557,27,3.05,557,27,44,147
1006,1,8,0,341,26,4.16,341,26,31,82
1007,1,1,1,360,32,3.53,360,32,35,113
1008,1,1,1,450,28,4.38,450,28,41,129
1009,1,1,1,221,18,3.09,221,18,30,97
1010,1,1,1,363,22,2.54,363,22,40,138
1011,1,1,1,284,17,3.4,284,17,39,128
1012,1,1,1,454,25,2.94,454,25,52,162
1013,1,1,1,271,25,3.08,271,25,50,146
1014,1,1,1,277,15,2.73,277,15,30,71
1015,1,1,1,381,25,3.55,381,25,43,143
1016,1,1,1,366,25,3.56,366,25,43,144
1017,1,1,1,304,29,3.48,304,29,46,157
1018,1,1,1,391,29,3.82,391,29,48,148
1019,1,1,1,276,28,3.43,276,28,49,135
1020,1,1,1,462,26,3.75,462,26,31,107
1021,1,1,1,307,18,2.66,307,18,48,160
1022,1,1,1,341,21,3.24,341,21,31,98
1023,1,1,1,386,24,4.04,386,24,48,165
1024,1,1,1,352,30,3.71,352,30,49,144
1025,1,1,1,320,25,2.66,320,25,37,123
1026,1,1,1,341,22,2.88,341,22,37,120
1027,1,1,1,346,27,3.97,346,27,60,183
1028,1,1,1,427,24,3.25,427,24,48,160
1029,1,1,1,365,21,4.17,365,21,36,105
1030,1,1,1,556,29,3.69,556,29,47,156
1031,1,1,1,220,20,3.01,220,20,41,141
1032,1,1,1,307,23,3.29,307,23,48,160
1033,1,1,1,279,23,2.81,279,23,46,153
1034,1,1,1,276,18,3.25,276,18,39,141
1035,1,1,1,489,28,4.39,489,28,53,159
1036,1,1,1,338,19,3.53,338,19,39,133
1037,1,1,1,373,26,3.13,373,26,39,120
1038,1,1,1,395,28,2.84,395,28,50,153
1039,1,1,1,262,22,3.36,262,22,42,134
1040,1,1,1,265,22,2.96,265,22,48,160
1041,1,1,1,358,19,3.21,358,19,42,140
1042,1,1,1,432,24,3.63,432,24,42,140
1043,1,1,1,223,22,2.41,223,22,35,105
1044,1,1,1,366,26,4.05,366,26,46,165
1045,1,1,1,409,23,2.92,409,23,35,108
1046,1,1,1,352,23,3.92,352,23,42,126
1047,1,1,1,252,17,3.99,252,17,40,137
1048,1,1,1,401,20,4.74,401,20,43,124
1049,1,1,1,672,24,5.71,672,24,27,53
1050,1,1,1,332,23,3.58,332,23,48,160
1051,1,1,1,391,24,3.84,391,24,50,155
1052,1,1,1,356,17,3.98,356,17,38,115
1053,1,1,1,660,29,3.65,660,29,51,152
1054,1,8,0,541,31,3.38,541,31,32,108
1055,1,1,1,307,21,3.04,307,21,25,83
1056,1,1,1,313,20,2.69,313,20,37,109
1057,1,1,1,315,24,3.24,315,24,38,132
1058,1,1,1,330,24,3.72,330,24,42,140
1059,1,1,1,382,25,2.74,382,25,48,160
1060,1,1,1,330,25,3.67,330,25,48,160
1061,1,1,1,279,20,4.16,279,20,40,127
1062,1,1,1,357,25,2.66,357,25,53,178
1063,1,1,1,314,17,3.24,314,17,49,106
1064,1,1,1,420,25,3.26,420,25,35,113
1065,1,1,1,416,25,3.63,416,25,47,150
1066,1,1,1,355,25,3.99,355,25,46,151
1067,1,1,1,309,23,2.95,309,23,42,138
1068,1,1,1,543,28,4.14,543,28,35,115
1069,1,1,1,305,17,3.19,305,17,42,140
1070,1,1,1,363,25,4.29,363,25,50,171
1071,1,1,1,262,21,3.07,262,21,43,143
1072,1,1,1,419,28,6.77,419,28,44,136
1073,1,1,1,373,20,2.58,373,20,43,139
1074,1,1,1,317,22,3.29,317,22,40,138
1075,1,1,1,384,22,3.81,384,22,33,112
1076,1,1,1,282,22,3.62,282,22,43,144
1077,1,1,1,461,30,4.0,461,30,45,159
1078,1,1,1,345,24,3.34,345,24,35,119
1079,1,1,1,251,20,3.46,251,20,44,148
1080,1,1,1,466,30,2.56,466,30,36,93
1081,1,1,1,361,19,3.34,361,19,39,127
1082,1,1,1,331,22,3.16,331,22,38,129
1083,1,1,1,363,24,3.66,363,24,48,160
1084,1,1,1,365,22,3.87,365,22,43,134
1085,1,1,1,426,31,2.61,426,31,45,140
1086,1,1,1,550,29,4.11,550,29,48,160
1087,1,1,1,466,26,3.24,466,26,37,129
1088,1,1,1,407,26,3.45,407,26,54,180
1089,1,1,1,328,28,3.64,328,28,47,152
1090,1,8,0,432,23,3.73,432,23,35,62
1091,1,1,1,393,22,2.62,393,22,40,130
1092,1,1,1,195,21,2.93,195,21,48,128
1093,1,1,1,285,17,2.77,285,17,42,140
